Date,RL-Net (Excess NW),RL-Net (Risk-Adj)
2019-07-25,1.577536702156067,0.28218942880630493
2019-07-26,1.577536702156067,0.28218942880630493
2019-07-27,1.577536702156067,0.28218942880630493
2019-07-28,1.7853330969810486,0.0
2019-07-29,1.7853330969810486,0.0
2019-07-30,1.7853330969810486,0.0
2019-07-31,1.7853330969810486,0.0
2019-08-01,1.7853330969810486,0.0
2019-08-02,1.7853330969810486,0.0
2019-08-03,1.7853330969810486,0.0
2019-08-04,0.2751379609107971,1.0006514731794596
2019-08-05,0.2751379609107971,1.0006514731794596
2019-08-06,0.2751379609107971,1.0006514731794596
2019-08-07,0.2751379609107971,1.0006514731794596
2019-08-08,0.2751379609107971,1.0006514731794596
2019-08-09,0.2751379609107971,1.0006514731794596
2019-08-10,0.2751379609107971,1.0006514731794596
2019-08-11,1.856602430343628,0.0
2019-08-12,1.856602430343628,0.0
2019-08-13,1.856602430343628,0.0
2019-08-14,1.856602430343628,0.0
2019-08-15,1.856602430343628,0.0
2019-08-16,1.856602430343628,0.0
2019-08-17,1.856602430343628,0.0
2019-08-18,2.0,0.0
2019-08-19,2.0,0.0
2019-08-20,2.0,0.0
2019-08-21,2.0,0.0
2019-08-22,2.0,0.0
2019-08-23,2.0,0.0
2019-08-24,2.0,0.0
2019-08-25,1.610065221786499,0.006998658180236816
2019-08-26,1.610065221786499,0.006998658180236816
2019-08-27,1.610065221786499,0.006998658180236816
2019-08-28,1.610065221786499,0.006998658180236816
2019-08-29,1.610065221786499,0.006998658180236816
2019-08-30,1.610065221786499,0.006998658180236816
2019-08-31,1.610065221786499,0.006998658180236816
2019-09-01,2.0,0.037937819957733154
2019-09-02,2.0,0.037937819957733154
2019-09-03,2.0,0.037937819957733154
2019-09-04,2.0,0.037937819957733154
2019-09-05,2.0,0.037937819957733154
2019-09-06,2.0,0.037937819957733154
2019-09-07,2.0,0.037937819957733154
2019-09-08,1.1398171335458755,0.3242340683937073
2019-09-09,1.1398171335458755,0.3242340683937073
2019-09-10,1.1398171335458755,0.3242340683937073
2019-09-11,1.1398171335458755,0.3242340683937073
2019-09-12,1.1398171335458755,0.3242340683937073
2019-09-13,1.1398171335458755,0.3242340683937073
2019-09-14,1.1398171335458755,0.3242340683937073
2019-09-15,0.8652958124876022,0.2853084206581116
2019-09-16,0.8652958124876022,0.2853084206581116
2019-09-17,0.8652958124876022,0.2853084206581116
2019-09-18,0.8652958124876022,0.2853084206581116
2019-09-19,0.8652958124876022,0.2853084206581116
2019-09-20,0.8652958124876022,0.2853084206581116
2019-09-21,0.8652958124876022,0.2853084206581116
2019-09-22,0.6279096007347107,0.5716435313224792
2019-09-23,0.6279096007347107,0.5716435313224792
2019-09-24,0.6279096007347107,0.5716435313224792
2019-09-25,0.6279096007347107,0.5716435313224792
2019-09-26,0.6279096007347107,0.5716435313224792
2019-09-27,0.6279096007347107,0.5716435313224792
2019-09-28,0.6279096007347107,0.5716435313224792
2019-09-29,2.0,0.0
2019-09-30,2.0,0.0
2019-10-01,2.0,0.0
2019-10-02,2.0,0.0
2019-10-03,2.0,0.0
2019-10-04,2.0,0.0
2019-10-05,2.0,0.0
2019-10-06,0.7422043681144714,0.40906190872192383
2019-10-07,0.7422043681144714,0.40906190872192383
2019-10-08,0.7422043681144714,0.40906190872192383
2019-10-09,0.7422043681144714,0.40906190872192383
2019-10-10,0.7422043681144714,0.40906190872192383
2019-10-11,0.7422043681144714,0.40906190872192383
2019-10-12,0.7422043681144714,0.40906190872192383
2019-10-13,1.2897188067436218,0.1064901351928711
2019-10-14,1.2897188067436218,0.1064901351928711
2019-10-15,1.2897188067436218,0.1064901351928711
2019-10-16,1.2897188067436218,0.1064901351928711
2019-10-17,1.2897188067436218,0.1064901351928711
